id;ID2;hopur;stard_sk;Strf_ald;stadsetn;Hof_land;Ladhl;sp_a10;sp_b13;sp_b14;sp_a01;sp_c04;sp_b01;sp_b02;sp_b03;sp_b04;sp_a02;sp_a03;sp_a04;sp_a05;sp_a06;sp_a07;sp_a08;sp_a09;sp_b05;sp_b06;sp_b07;sp_b08;sp_b09;sp_b10;sp_b11;sp_b12;sp_c01;sp_c02;sp_c03;nmiss;Nmiss_f
100816;816;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100817;817;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;3;0
100818;818;1;21;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100819;819;1;51;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100820;820;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;-999;0;0;0;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;7;4
100821;821;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;-999;1;-999;1;1;5;2
100822;822;1;51;-999;9;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;3;0
100823;823;1;51;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;3;0
100824;824;1;31;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;1;1;1;-999;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;4;1
100825;825;1;31;-999;7;2;6;-999;-999;-999;0;0;0;1;1;-999;1;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;-999;1;5;2
100826;826;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;-999;1;-999;1;-999;-999;1;1;1;1;1;1;-999;-999;1;1;1;1;9;6
100827;827;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100828;828;1;11;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;-999;1;-999;1;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;7;4
100829;829;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100830;830;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100831;831;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;3;0
100832;832;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;-999;0;0;1;1;1;1;0;1;0;1;1;1;1;4;1
100833;833;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;3;0
100834;834;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100835;835;1;1;-999;6;2;6;-999;-999;-999;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;3;0
100836;836;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;1;-999;1;1;-999;1;1;1;1;1;1;1;1;1;0;5;2
100837;837;1;21;-999;4;2;3;-999;-999;-999;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100838;838;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;3;0
100839;839;1;21;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100840;840;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;3;0
100841;841;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100842;842;1;31;-999;9;2;8;-999;-999;-999;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;-999;0;0;1;1;-999;1;1;5;2
100843;843;1;31;-999;8;2;8;-999;-999;-999;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;0
100844;844;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
100845;845;1;21;-999;9;2;8;-999;-999;-999;0;0;1;0;1;1;0;-999;0;0;1;-999;-999;1;0;0;-999;0;1;0;1;-999;0;0;0;8;5
100846;846;1;51;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100847;847;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;3;0
100848;848;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;4;1
100849;849;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100850;850;1;31;-999;1;1;1;-999;-999;-999;1;1;-999;1;1;1;0;1;1;0;0;1;1;1;1;-999;1;1;1;1;1;1;-999;1;-999;7;4
100851;851;1;31;-999;7;2;6;-999;-999;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;26;23
100852;852;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100853;853;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100854;854;1;31;-999;1;1;1;-999;-999;-999;-999;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;1
100855;855;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;3;0
100856;856;1;31;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;3;0
100857;857;1;21;-999;4;2;3;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100858;858;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;1;1;1;0;1;-999;-999;-999;1;0;1;1;1;1;1;1;0;0;0;6;3
100859;859;1;21;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;3;0
100860;860;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100861;861;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100862;862;1;31;-999;1;1;1;-999;-999;-999;-999;-999;0;1;1;1;-999;0;1;0;1;1;1;1;1;-999;0;1;1;1;1;1;-999;-999;-999;10;7
100863;863;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;3;0
100864;864;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;3;0
100865;865;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;-999;1;1;1;1;4;1
100866;866;1;31;-999;9;2;8;-999;-999;-999;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;1;-999;0;0;1;1;1;4;1
100867;867;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100868;868;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;1;-999;1;1;0;1;1;1;1;1;1;1;0;1;4;1
100869;869;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;3;0
100870;870;1;31;-999;7;2;6;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100871;871;1;31;-999;9;2;8;-999;-999;-999;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;3;0
100872;872;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;3;0
100873;873;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;3;0
100874;874;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100875;875;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100876;876;1;31;-999;8;2;8;-999;-999;-999;0;0;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;0
100877;877;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;-999;1;1;4;1
100878;878;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100879;879;1;31;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;3;0
100880;880;1;31;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;3;0
100881;881;1;21;-999;8;2;8;-999;-999;-999;-999;1;-999;1;1;1;-999;-999;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;-999;8;5
100882;882;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;3;0
100883;883;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;3;0
100884;884;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;0;3;0
100885;885;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;0;-999;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;4;1
100886;886;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;3;0
100887;887;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;-999;0;1;-999;1;1;1;1;5;2
100888;888;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;0;0;-999;1;1;1;1;1;1;1;1;1;1;1;4;1
100889;889;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100890;890;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100891;891;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100892;892;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100893;893;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;1;1;1;-999;1;1;1;-999;5;2
100894;894;1;31;-999;8;2;8;-999;-999;-999;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;3;0
100895;895;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100896;896;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100897;897;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;3;0
100898;898;1;31;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100899;899;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100900;900;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;3;0
100901;901;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100902;902;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;3;0
100903;903;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100904;904;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100905;905;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;3;0
100906;906;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;0;-999;0;1;0;1;0;1;1;1;1;0;4;1
100907;907;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;-999;1;1;1;1;1;1;1;1;1;1;1;-999;1;5;2
100908;908;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;6;3
100909;909;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;-999;1;0;1;1;1;1;1;1;1;0;1;1;1;1;4;1
100910;910;1;11;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;-999;1;0;0;-999;1;1;1;1;1;0;0;0;1;1;1;5;2
100911;911;1;31;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;3;0
100912;912;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100913;913;1;51;-999;1;1;1;-999;-999;-999;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;3;0
100914;914;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;-999;0;0;1;1;1;1;1;1;1;1;1;1;1;1;-999;1;1;1;1;5;2
100915;915;1;31;-999;6;2;6;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100916;916;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;3;0
100917;917;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;3;0
100918;918;1;31;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100919;919;1;21;-999;8;2;8;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;1;1;0;1;3;0
100920;920;1;51;-999;1;1;1;-999;-999;-999;1;1;-999;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;-999;1;1;1;1;0;5;2
100921;921;1;11;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100922;922;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
100923;923;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;3;0
100924;924;1;31;-999;7;2;6;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100925;925;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
100926;926;1;31;-999;1;1;1;-999;-999;-999;1;1;-999;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;4;1
100927;927;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;3;0
100928;928;1;21;-999;1;1;1;-999;-999;-999;1;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;3;0
100929;929;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100930;930;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;-999;1;1;1;1;1;1;1;1;1;1;1;4;1
100931;931;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;3;0
100932;932;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100933;933;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100934;934;1;31;-999;8;2;8;-999;-999;-999;0;0;0;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;3;0
100935;935;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;0
100936;936;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;3;0
100937;937;1;31;-999;1;1;1;-999;-999;-999;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;3;0
100938;938;1;11;-999;1;1;1;-999;-999;-999;0;0;0;0;1;0;0;0;-999;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;4;1
100939;939;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;3;0
100940;940;1;31;-999;1;1;1;-999;-999;-999;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
100941;941;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100942;942;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100943;943;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;3;0
100944;944;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;-999;1;0;1;0;-999;0;1;0;0;1;-999;0;0;0;0;-999;0;7;4
100945;945;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;3;0
100946;946;1;11;-999;9;2;8;-999;-999;-999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
100947;947;1;31;-999;7;2;6;-999;-999;-999;1;-999;0;0;1;1;0;0;1;0;1;-999;-999;-999;1;0;1;-999;1;1;1;1;-999;1;0;9;6
100948;948;1;31;-999;8;2;8;-999;-999;-999;1;-999;1;1;0;1;0;0;-999;1;0;0;0;1;0;-999;1;1;0;0;0;0;1;0;-999;7;4
100949;949;1;31;-999;7;2;6;-999;-999;-999;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;0
100950;950;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;-999;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100951;951;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100952;952;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;-999;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;4;1
100953;953;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;0;1;-999;0;1;0;1;1;-999;-999;1;1;0;1;1;1;0;1;0;1;0;6;3
100954;954;1;31;-999;7;2;6;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100955;955;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;3;0
100956;956;1;51;-999;1;1;1;-999;-999;-999;-999;1;-999;1;0;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-999;7;4
100957;957;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100958;958;1;11;-999;5;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;3;0
100959;959;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;-999;1;0;1;1;1;1;1;1;0;1;1;1;0;1;4;1
100960;960;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;3;0
100961;961;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;3;0
100962;962;1;21;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;3;0
100963;963;1;11;-999;8;2;8;-999;-999;-999;0;-999;0;1;1;1;0;-999;1;1;0;0;0;0;-999;-999;1;1;1;0;0;1;1;1;1;7;4
100964;964;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100965;965;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;3;0
100966;966;1;51;-999;8;2;8;-999;-999;-999;-999;-999;-999;-999;0;-999;-999;-999;-999;-999;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;26;23
100967;967;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;-999;1;1;1;1;0;1;1;1;1;0;1;1;1;4;1
100968;968;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100969;969;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100970;970;1;21;-999;1;1;1;-999;-999;-999;-999;1;1;1;1;1;-999;-999;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;4
100971;971;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100972;972;1;21;-999;3;2;3;-999;-999;-999;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100973;973;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100974;974;1;31;-999;7;2;6;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;3;0
100975;975;1;11;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;3;0
100976;976;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;-999;1;1;-999;1;1;1;6;3
100977;977;1;-999;-999;1;1;1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;28;25
100978;978;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;-999;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;4;1
100979;979;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;-999;6;3
100980;980;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;0;0;1;-999;1;0;1;1;1;1;1;1;0;0;4;1
100981;981;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100982;982;1;51;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;3;0
